place_id,type,reviews,rating,phone_valid
ChIJz9TP_V6xlUcRNoL3aUiBLvc,Hamburger restaurant,4.0,4.8,0
ChIJp_ig4MqxlUcRF8IMXOcIt0U,Hamburger restaurant,15.0,5.0,1
ChIJf4aI2lmxlUcRkO_yvKB6Sjs,Hamburger restaurant,1577.0,4.6,1
ChIJrwRicn2zlUcRTFomn37JCnE,Hamburger restaurant,462.0,3.5,1
ChIJ2QsmfQ2xlUcRJQ24Q8EAObs,Hamburger restaurant,194.0,4.2,1
ChIJrSkWx96xlUcRvWwJEQDlz_I,Hamburger restaurant,222.0,4.2,1
ChIJKzwUdyGxlUcRsjc72pmsO8c,Hamburger restaurant,0.0,0.0,1
ChIJ8RNxmuOzlUcRknhT2qVBR_Q,Hamburger restaurant,291.0,4.6,1
ChIJ-zf2k2yxlUcRCVHbFH_2ys8,Hamburger restaurant,254.0,4.0,1
ChIJfSy3vS6ylUcRxBvnN6qa_FU,Hamburger restaurant,329.0,4.2,1
ChIJQ4O2emixlUcRbXZmDp1vasc,Hamburger restaurant,105.0,4.2,1
ChIJN_kr0y6xlUcRHdHIZ4M9Hl8,Hamburger restaurant,53.0,4.3,1
ChIJQ7swakazlUcR4YO2VeJ5e5o,Hamburger restaurant,71.0,4.6,1
ChIJqSHKQkWxlUcRo__kZM2DBVs,Hamburger restaurant,0.0,0.0,0
ChIJozzvqmGxlUcR7QL7Lv0H-MA,Hamburger restaurant,14.0,4.7,1
ChIJv02fVbKtlUcRTbUyrVhsEbg,Hamburger restaurant,13.0,4.6,0
ChIJV9K8I662lUcRdDMU3g-NDnA,Hamburger restaurant,388.0,4.1,1
ChIJrV2FGlexlUcRFLJMkWhq7DE,Hamburger restaurant,4.0,4.8,1
ChIJh7al15GzlUcRQ-CD4ApZcR8,Hamburger restaurant,1753.0,3.6,1
ChIJIYwAWCG0lUcRQUyd2z97kHI,Hamburger restaurant,186.0,3.9,1
ChIJ2VQaYuuxlUcRPzJ6e0k6Q9c,Hamburger restaurant,28.0,4.2,1
ChIJU2HL_1-xlUcRzBePZ-jj3DM,Hamburger restaurant,280.0,3.7,1
ChIJPzHGFiazlUcRlUiGyjmrNMo,Hamburger restaurant,129.0,4.5,1
ChIJa84TxnyxlUcRncJ5P6YSBBQ,Hamburger restaurant,4.0,4.5,1
ChIJ_0eTusuxlUcRM8mIyVPA6H0,Hamburger restaurant,6.0,5.0,1
ChIJ9cqa-nm1lUcRyj6wk7Ea5nk,Hamburger restaurant,83.0,3.5,1
ChIJseqOfFqxlUcR6_cpNFjgNxI,Hamburger restaurant,161.0,4.0,1
ChIJFdjY0FixlUcRgg5jA-K0zKQ,Hamburger restaurant,148.0,3.0,1
ChIJswz00emxlUcRZa_9msnXmzI,Hamburger restaurant,38.0,4.5,1
ChIJv12n7eWxlUcRwt_JCxXCVMU,Hamburger restaurant,35.0,4.6,1
ChIJsd-xRFizlUcR-YcXkkEteG8,Hamburger restaurant,140.0,4.8,1
ChIJ1_53vf-zlUcRwihPzyI_Mbo,Hamburger restaurant,351.0,4.5,1
ChIJhW731h6xlUcRCmRusaYqeUQ,Hamburger restaurant,51.0,4.5,1
ChIJqdM_8nuxlUcRM3kPUxRULqo,Hamburger restaurant,341.0,4.3,1
ChIJ-RiM1VmxlUcR4Yh_E1AwKdk,Hamburger restaurant,272.0,4.2,1
ChIJfcihtb-xlUcRLWSzBBOzgEM,Hamburger restaurant,75.0,4.0,1
ChIJBfATEvezlUcRz_uux4ZhmIA,Hamburger restaurant,349.0,4.0,1
ChIJc2splFqxlUcRs02PsHKz09o,Religious destination,5.0,5.0,0
ChIJWyqh_bWzlUcR94AzD4r4G3s,Religious destination,1.0,5.0,0
ChIJ_ykomFixlUcRile8koa-y3Y,Clothing store,22.0,4.8,1
ChIJbUpszMyxlUcRmHZ0Xag7RBE,Clothing store,0.0,0.0,1
ChIJ2QRlF2-xlUcRyHXYyE_uxO0,Clothing store,21.0,3.7,1
ChIJyWUhvV-xlUcRZKhfUCKfGL4,Clothing store,735.0,4.6,1
ChIJyyYLcUKxlUcRW0W4vHQBLcs,Clothing store,56.0,4.8,1
ChIJg6alDVexlUcRTQVdE30523I,Clothing store,2.0,3.0,0
ChIJ4TReMGOxlUcRSJaomGxg0Pw,Clothing store,57.0,4.2,0
ChIJ-6dCE7OzlUcRgX2hfI1-46Y,Clothing store,1.0,3.0,1
ChIJd3h6omGxlUcRdY4hHp6CEcY,Clothing store,1.0,5.0,1
ChIJz9ztbOV-C0ERQnF314RGjLY,Clothing store,8.0,5.0,1
ChIJy5gMDVexlUcRQbpDi8-AN84,Clothing store,11.0,3.9,0
ChIJA-bFJMmxlUcRtqdgrhTer5E,Clothing store,1.0,5.0,0
ChIJw1ws8lCxlUcRktAYaa9QK-c,Clothing store,5.0,4.0,0
ChIJM_349FqxlUcRtdda1QL6ynw,Clothing store,103.0,4.2,0
ChIJs837LWOxlUcR0MtFwg-YxIk,Clothing store,205.0,4.0,0
ChIJZcBXD1exlUcRSlvOXkFYMh4,Clothing store,2.0,5.0,1
ChIJe0jHsXaxlUcR5pio0maE2_s,Clothing store,7.0,3.3,1
ChIJQ2XqclexlUcR05nTd40Z6ug,Clothing store,4.0,2.0,0
ChIJwWY7R5yxlUcRSotyn_QhG4k,Clothing store,310.0,4.5,1
ChIJKY_PlVixlUcRmSN9ZMu5j1I,Clothing store,239.0,4.6,1
ChIJ2dyzKI6zlUcR4RCov2VmFnw,Clothing store,1.0,5.0,0
ChIJe3s7soixlUcRVf2yaRfX3FQ,Clothing store,25.0,4.6,1
ChIJqz68RwqxlUcR2-9zyhD1sl8,Clothing store,0.0,0.0,0
ChIJqTxqX1qxlUcRKtJSmHcxSHg,Clothing store,2.0,5.0,0
ChIJS4ffGhGxlUcRHfHnn8Affu4,Clothing store,6.0,5.0,1
ChIJy6d6H5mxlUcR8RQ2GSoYKn4,Clothing store,0.0,0.0,1
ChIJa_cPKvaxlUcRRPQUEjBfcOg,Clothing store,0.0,0.0,1
ChIJn63l0M2xlUcR4ydMK4COjJ0,Clothing store,4.0,3.0,1
ChIJm4_ykz2zlUcR0IZXVuf_2vw,Clothing store,1.0,5.0,1
ChIJ_4jmL2OxlUcR8Yj68a_I7Z4,Clothing store,1.0,1.0,0
ChIJKQ5l5XyxlUcRYVDIO8Hde_0,Clothing store,26.0,4.6,1
ChIJPbg3c3ixlUcRD3q4J1-dy4k,Clothing store,0.0,0.0,1
ChIJjZE08oCzlUcRpVloXyl00rk,Clothing store,0.0,0.0,1
ChIJVVVJff6zlUcR2ab-Q7AbgEU,Clothing store,0.0,0.0,1
ChIJBTeMuvqzlUcRhlVymBHcGDY,Metalware dealer,9.0,5.0,1
ChIJDwRREUKxlUcR27NWAJTiN5U,Metalware dealer,0.0,0.0,1
ChIJCbxi3lqxlUcRtNhMVldBwRk,Restaurant supply store,92.0,4.5,1
ChIJr9SZS9azlUcRXxADbmDpc2o,Restaurant supply store,459.0,4.2,1
ChIJ9S3N17-xlUcRpJBp644tdcE,Restaurant supply store,85.0,4.7,1
ChIJ895ma0OxlUcRnjsNqA0wEOY,Restaurant supply store,74.0,3.4,1
ChIJz_0WvFmxlUcRWFTaJd26eTg,Restaurant supply store,3.0,3.7,1
ChIJG0eswnyxlUcRNzp2E9_hqSk,Restaurant supply store,10.0,5.0,0
ChIJSzkWQEKxlUcRB_mv60QuAws,Restaurant supply store,2.0,1.0,0
ChIJMaUnG2azlUcRb24jZy0WLJQ,Restaurant supply store,2.0,5.0,1
ChIJYUNRcFqxlUcRuYY9FbqkVPs,Restaurant supply store,67.0,4.5,1
ChIJw5WmB0KxlUcRpcu8h0QA1g0,Restaurant supply store,41.0,4.9,1
ChIJPZcKI_-zlUcRMqpGMms7L04,Restaurant supply store,294.0,4.3,1
ChIJQ9_Pe6u2lUcREVst13jtc58,Restaurant supply store,26.0,3.8,1
ChIJm4QQiS6yt0cRa6nZTuM5ukM,Restaurant supply store,1000.0,3.9,1
ChIJL-cRS_yzlUcRkYKs00R_FfM,Restaurant supply store,1855.0,4.7,1
ChIJy13jgV2xlUcRTr4eWsdwT_I,Restaurant supply store,19.0,3.8,1
ChIJtXxZ2vOzlUcR5qlg5QzW6Qw,Restaurant supply store,1464.0,4.0,1
ChIJaWG64kGxlUcRBOpWLgH5Rak,Psychologist,3.0,5.0,1
ChIJ8aSqTEexlUcReX3GQgGY6dY,Psychologist,0.0,0.0,1
ChIJ_fHm-GCxlUcRYCKfIfIdIvA,Psychologist,0.0,0.0,1
ChIJkUWbzf6zlUcRfkj9w4TfclY,Psychologist,6.0,3.8,1
ChIJwTTIXja1lUcRvpH_9lZbvdo,Psychologist,0.0,0.0,1
ChIJ6yEPI_GzlUcRfziVosS2aC0,Psychologist,0.0,0.0,1
ChIJyR58Zwi0lUcRGvlBkTZ7vtU,Psychologist,0.0,0.0,1
ChIJkzkFZ-V-C0ERyjEn95fAgM0,Psychologist,0.0,0.0,1
ChIJbSBr8--zlUcR1NR9iGs-YSY,Courier service,1.0,5.0,1
ChIJZ7lWGYizlUcRMUcc2cgRC20,Courier service,4.0,3.3,1
ChIJ3T-qHwKxlUcRiXjGdsi8w8Y,Courier service,0.0,0.0,1
ChIJ-QkeE0KxlUcRxhD4ntDdFeo,Courier service,16.0,4.4,1
ChIJazpklEizlUcRh_gHkkPse6o,Courier service,8.0,4.0,1
ChIJsU1CesGxlUcReOwzSPm1nJw,Courier service,0.0,0.0,1
ChIJvZxcPQKxlUcRBaRKv-Et0Ok,Courier service,6.0,5.0,1
ChIJ1YXhrH2xlUcRljv-vUUVTqQ,Courier service,4.0,4.3,1
ChIJ-Y2F_vWxlUcRt9gVuwxewT4,Courier service,8.0,3.3,1
ChIJGVfWlQOxlUcRZX27OHwaQ6g,Courier service,9.0,4.0,1
ChIJ4TReMGOxlUcRgjjHdIt45dc,Courier service,10.0,3.7,1
ChIJdy8XO1uxlUcRDYAsigz-S-k,Courier service,123.0,3.7,1
ChIJqRBjgSizlUcRe5b09B3pmVg,Courier service,0.0,0.0,1
ChIJF7itHrLgMGQRbB3BcChNRck,Courier service,21.0,4.7,1
ChIJv3lcFZ2xlUcRhs9Eq_G5qgY,Courier service,0.0,0.0,1
ChIJn8m_O_yzlUcRw69L2gBGD8A,Courier service,83.0,4.3,1
ChIJTRK1I3mzlUcRkTgps7c__l0,Courier service,11.0,5.0,1
ChIJ6bGCtVqxlUcRdb8Je5kK3s4,Courier service,1.0,5.0,1
ChIJw2l88_2xlUcRbtfu10-Yc-k,Courier service,1.0,5.0,1
ChIJc42OmMuzlUcRBPhSMNqdVWI,Courier service,9.0,4.0,1
ChIJJfg_tlOxlUcRYjmjcyCeaF0,Courier service,3.0,5.0,1
ChIJ2Z20PymzlUcRaKtBtGOvdUo,Courier service,0.0,0.0,1
ChIJyX69kfixlUcRry7p1DiAg-g,Courier service,0.0,0.0,1
ChIJOcgtRuWzlUcRcq5QoN4BTbo,Courier service,0.0,0.0,1
ChIJ23a_uv-zlUcREBhdtMYYZZw,Courier service,3.0,2.3,1
ChIJe1P50guzlUcR9EOI4rqz2J8,Courier service,1.0,3.0,1
ChIJUw2V44yxlUcRGCJZfaQ0rXk,Courier service,0.0,0.0,1
ChIJ6a6iIo2xlUcRWxw5PLc-Hmw,Courier service,0.0,0.0,1
ChIJAa2E0ZuxlUcRx7bK3C_hlJk,Courier service,1.0,5.0,1
ChIJuVtcaR2xlUcR8qFyqoUVx8M,Courier service,2.0,5.0,1
ChIJ25b-9CqxlUcRFf66hS30rTE,Courier service,3.0,3.3,1
ChIJkQLS_GSxlUcRkVv7LseIv_Y,Courier service,1.0,4.0,1
ChIJ_WiQSpqxlUcR8pkR75u4pxU,Courier service,6.0,4.3,1
ChIJNR29gZCzlUcRxVBzJSU62K4,Courier service,1.0,5.0,1
ChIJF_g26QezlUcRKbymA_xHFyQ,Courier service,0.0,0.0,1
ChIJAyxpxwGxlUcRXTZPqTkyQdo,Courier service,0.0,0.0,1
ChIJsw3EBXSzlUcRXYTngP8EB-M,Courier service,4.0,2.8,1
ChIJHc2uLAizlUcRHeYeYrWLxNY,Courier service,7.0,4.6,1
ChIJUd2QHVSxlUcR56eoqei17MM,Courier service,40.0,4.2,1
ChIJFV-umf-zlUcRSKo2AnJLfkw,Courier service,0.0,0.0,1
ChIJ86laq76zlUcRhMXjewwYecs,Courier service,3.0,3.7,1
ChIJxb15fvqzlUcREjqoArr0ZEU,Courier service,35.0,4.3,1
ChIJFfHyDuqzlUcREuwbvw-Woy4,Courier service,10.0,3.1,0
ChIJB_3csRqxlUcREB-ooAYTAXc,Courier service,2.0,1.0,1
ChIJcxcz212xlUcR9eiMbZmHkDo,Courier service,1.0,1.0,1
ChIJi0lfPtSxlUcRI2imHfyHZ-A,Courier service,1.0,4.0,1
ChIJgUS59xqzlUcRV0-ZZBEl5JU,Courier service,70.0,4.9,1
ChIJ22XVIEWxlUcR7bQC2OCkDok,Courier service,8.0,4.9,1
ChIJDZoaeVKxlUcRhoRwjE2MQUU,Courier service,0.0,0.0,1
ChIJ5WjFflexlUcRjXpnxzyYwjA,Courier service,10.0,3.2,1
ChIJcb-PCt-2lUcRiMlSMn6MOB0,Courier service,4.0,5.0,1
ChIJu3vJx8ixlUcRfEiYq-Tbzig,Courier service,6.0,3.5,1
ChIJa1AhG5ixlUcRXS9rBUxC4ow,Courier service,2.0,5.0,1
ChIJ9aXC4A-ylUcRZciT2nRiz9E,Courier service,1.0,5.0,1
ChIJZ7ED5HWxlUcR5OqAQKTKqnc,Courier service,3.0,3.3,1
ChIJG_JxW8WxlUcR99gQPAwv84A,Courier service,38.0,4.8,1
ChIJEdHnAFSxlUcRyB-7ruCxL8I,Courier service,2.0,4.0,1
ChIJeYAZcPWxlUcR9L0IaB5rd0Y,Courier service,2.0,4.5,1
ChIJa5ZGoo6xlUcRBY2PkkU8Mi8,Courier service,5.0,3.4,1
ChIJrZH3fhuxlUcRie1lCRZP3Vg,Courier service,0.0,0.0,1
ChIJW3WkLHyxlUcRgsaycC0hzZo,Cake shop,0.0,0.0,0
ChIJ4XTq-y6ylUcR6XrwYmJ-p60,Cake shop,10.0,4.4,1
ChIJuVMfohqylUcRTnVpZocHACA,Cake shop,43.0,4.6,1
ChIJpYJghc-zlUcRKs1XdGzIVfg,Cake shop,0.0,0.0,0
ChIJpcWDPpyxlUcRqbJxmihlg9w,Cake shop,603.0,4.8,1
ChIJ_VkG2EWzlUcRyVXuxpbfzAk,Cake shop,146.0,4.5,1
ChIJ2eSYmlCxlUcR6Ot_Cp1GEQU,Cake shop,37.0,4.5,1
ChIJAfxW6O9-C0ERc6TQ-O3oNr8,Cake shop,18.0,4.6,1
ChIJ0RxgvuOzlUcRLTQ4B4WBCtY,Cake shop,21.0,4.8,1
ChIJ7YG7UgCzlUcR_7pLVB9ZcRs,Cake shop,2.0,1.0,0
ChIJkVazP9qxlUcRqdLpXNHVlG8,Cake shop,0.0,0.0,1
ChIJnaPCqCCylUcR2QWGHaN8EwY,Cake shop,236.0,4.8,1
ChIJYdF-IiKxlUcRX7qme4JRxw8,Cake shop,39.0,3.9,1
ChIJgbJqxFmxlUcRTJFb1NNhCzM,Cake shop,0.0,0.0,0
ChIJCwSMMjuzlUcRFVm5NmXx-ko,Cake shop,38.0,4.4,1
ChIJ___78XmxlUcR7ng-MoXlQFE,Cake shop,23.0,4.8,0
ChIJuT2AOAqxlUcRkVkgZa-z3AA,Cake shop,27.0,4.3,0
ChIJufbvVkyxlUcR7vvby8R4q_g,Cake shop,15.0,3.9,1
ChIJWZlFsZqxlUcR3U-RPW74bHo,Cake shop,77.0,4.2,1
ChIJY7zLL4-xlUcRZOzcl_OEmAo,Cake shop,38.0,3.6,1
ChIJmV0V2Y2zlUcRbQdNLaPRN-8,Building materials store,75.0,4.3,1
ChIJZYDiwgC0lUcRPlexmWh1Lzw,Building materials store,34.0,4.5,1
ChIJQS_DjcSxlUcRHuiLcAWqAu0,Building materials store,69.0,4.6,1
ChIJA7e85AiylUcRdYldB5ikDUc,Building materials store,0.0,0.0,1
ChIJC6QcMmKxlUcR8e-y-NjwMy0,Building materials store,40.0,5.0,1
ChIJTREKL1mxlUcRMBjffbtjqiU,Building materials store,52.0,4.6,1
ChIJD_fHTEaxlUcR0m_mY5VJ3e0,Building materials store,0.0,0.0,1
ChIJ4aC3Z1ixlUcRo-hFLhhcCtA,Building materials store,492.0,4.2,1
ChIJt5jxZ7uxlUcRXqJ2AI-DJoM,Building materials store,13.0,4.7,1
ChIJ1X5Bx_mxlUcRLmHdkDfEBKo,Building materials store,22.0,4.3,1
ChIJIXG_iFixlUcRckL_AE3Wp_A,Building materials store,13.0,4.4,1
ChIJo-mUCwixlUcRdJt6pik8Py4,Building materials store,0.0,0.0,1
ChIJvZbjHVixlUcRUWPXuDnoVdE,Building materials store,242.0,4.1,1
ChIJbwXokkCxlUcRRgdf5bHVfVU,Building materials store,2.0,5.0,1
ChIJlf-fcbm1lUcRlM1cuv0PLqw,Building materials store,26.0,4.8,1
ChIJJc1H1l-xlUcR3o_m4eVEWWw,Building materials store,157.0,4.7,1
ChIJqY-m7HuxlUcR5S6T4gom2Go,Building materials store,5.0,4.0,1
ChIJ_ykomFixlUcRurqUu8Uuqnk,Building materials store,0.0,0.0,1
ChIJtSxBkdezlUcR9Va-ecHMt2Y,Building materials store,6.0,3.8,1
ChIJu1qCz4yxlUcRnhCyb9V3UYc,Building materials store,6.0,5.0,1
ChIJp4E1xHazlUcRFoG4xrA56mg,Building materials store,8.0,4.9,0
ChIJW0CTjz1_C0ERSP_u3aptdjU,Building materials store,43.0,5.0,1
ChIJEVAWtFixlUcR6RA8Kec2ycw,Building materials store,17.0,4.5,1
ChIJiw0avCuylUcR4hZRyrw0dF4,Building materials store,9.0,4.7,1
ChIJo6WeKYyzlUcRCSUv2lhXXZg,Building materials store,0.0,0.0,1
ChIJUz9OanuxlUcRWsRkEvix_HU,Building materials store,541.0,4.1,1
ChIJsV8LuHW0lUcRE1OLbQisqNI,Building materials store,29.0,4.8,1
ChIJJVG4WVexlUcRRyFC0OQL8Bc,Building materials store,36.0,4.3,1
ChIJKd17wON-C0ERo2PR67KGmnw,Building materials store,6.0,4.8,1
ChIJEwPVUPKzlUcRh4mqLeSEp4I,Building materials store,0.0,0.0,1
ChIJ76xpmHmxlUcRKFO9dKV5FlE,Building materials store,7.0,5.0,1
ChIJ89lozVOxlUcRI_bzfejmUl0,Building materials store,303.0,4.5,1
ChIJxbKylWWxlUcRzw1Aocm9TBc,Hair salon,1.0,5.0,1
ChIJ6xRwSxSylUcRfNBR4z80czI,Hair salon,0.0,0.0,1
ChIJx4iw6U2xlUcRgi7VZEPPjCk,Hair salon,8.0,5.0,1
ChIJ96inCF6xlUcRrXlbqWD_qKk,Hair salon,160.0,4.8,1
ChIJad_S0hizlUcRCnU-BTjGsrY,Hair salon,94.0,4.6,1
ChIJK-BKl1ixlUcRZgG4Ppvp3P4,Hair salon,0.0,0.0,1
ChIJDUVHGBGylUcRNkwABh0KnQE,Hair salon,4.0,4.8,1
ChIJtYXGW0yzlUcRex-mbpbJWkU,Hair salon,11.0,5.0,1
ChIJowkGGqaxlUcRIzAOyXjq4So,Hair salon,13.0,4.6,1
ChIJFQyD-lqxlUcRyS_ddUkfLn8,Hair salon,6.0,3.3,0
ChIJJSytodaxlUcR7qQIgYXLjF0,Hair salon,32.0,5.0,0
ChIJ2-nHWEOxlUcRYdGCKMWCztU,Hair salon,1.0,5.0,1
ChIJcU9b59WzlUcRT5PtNT6I0c4,Hair salon,38.0,4.9,1
ChIJB3P6oLqxlUcRTsEeaZUhEGc,Hair salon,4.0,5.0,1
ChIJsxFl5XyxlUcRnP4QqAM3Olo,Hair salon,1.0,5.0,0
ChIJ6QOzFGOxlUcRCR-uZ6sdd2M,Hair salon,6.0,5.0,1
ChIJfXLNbUKxlUcRHy5oQR6bQqk,Hair salon,36.0,4.7,1
ChIJebWgE2ixlUcRDvH2TErTwJw,Hair salon,2.0,5.0,1
ChIJ35ymMeSxlUcRdW1LOA3WhNU,Hair salon,110.0,4.9,1
ChIJBfhg9fmzlUcRpiYYVaNubGg,Hair salon,17.0,4.8,1
ChIJ587-w4yxlUcRe7zCsW9J92M,Hair salon,63.0,4.9,1
ChIJ7chS9R5_C0ER3kGIjlZi2-s,Hair salon,8.0,4.5,1
ChIJwZ71tluxlUcRsA4Ix37yM_8,Hair salon,57.0,4.8,1
ChIJTX5OHnyxlUcRGc4_8vUPcEw,Hair salon,8.0,5.0,1
ChIJpTJEpgK0lUcRz6oeMZc-AFA,Hair salon,17.0,4.6,1
ChIJ-ZnVPX2xlUcRH6oFC2g2Psc,Hair salon,132.0,5.0,1
ChIJn8Jm21qxlUcRkno27Mt6cio,Hair salon,38.0,4.8,1
ChIJQ3wFUBmylUcRNAG-Fzw2GUI,Hair salon,10.0,4.2,1
ChIJgdHP739kcgQRr_-gCkvU_V4,Hair salon,6.0,5.0,1
ChIJ9fgHCduxlUcRXyLS4tH17rM,Hair salon,11.0,5.0,1
ChIJVaht2v6zlUcRjeCzgnetEJE,Hair salon,11.0,5.0,1
ChIJQeKW9FqxlUcRW-v1MwdIinQ,Hair salon,14.0,4.9,1
ChIJZRcWz3yxlUcR34eoeuSQ8lY,Hair salon,10.0,4.0,1
ChIJASDXLGOxlUcRgcIdxUCfBBg,Hair salon,95.0,4.7,1
ChIJsU9G4BmylUcRE_s1OoFrAAo,Hair salon,20.0,4.7,1
ChIJnXXPEwWylUcRhMkg0rmvp_k,Hair salon,0.0,0.0,0
ChIJxWsPd0OxlUcRn3XhQ3D2Y78,Hair salon,0.0,0.0,1
ChIJE99bYEqxlUcRQJnsmUClVMM,Hair salon,10.0,5.0,1
ChIJpzhzH6sfvUcREZwQ4ZwUqj4,Hair salon,5.0,5.0,1
ChIJC1GuUTOzlUcRQ-rLVVnuPHw,Hair salon,0.0,0.0,1
ChIJGdMJ9BCzlUcRdYQOqdbIcoQ,Hair salon,0.0,0.0,1
ChIJH-0yA-CzlUcRhvXgCwKdfJM,Hair salon,112.0,4.6,1
ChIJ18cJEh5_C0ERlYKrBS962eg,Hair salon,69.0,4.7,1
ChIJ17X52nyxlUcR_h812iBwcBY,Hair salon,27.0,4.5,1
ChIJQywtW6S1lUcRphOuDttmjAY,Hair salon,1.0,5.0,1
ChIJtwiCP0OxlUcRolS0y0wydiw,Hair salon,3.0,5.0,1
ChIJY8-r5ZixlUcR1_Igdm0xZDw,Hair salon,42.0,5.0,0
ChIJOc1nF3yxlUcRFFWOl_3JJFQ,Hair salon,31.0,4.7,0
ChIJw-3IgXyxlUcRPxY7P8sqb_s,Hair salon,2.0,4.0,1
ChIJP7xCQOqxlUcRotzI1QxxAkI,Hair salon,7.0,4.9,1
ChIJE23V91qxlUcRAamQ656puLk,Hair salon,100.0,4.6,1
ChIJh2voXoGxlUcR4z8NMyWcBIc,Hair salon,12.0,4.4,1
ChIJmVpT1fOxlUcRrjgy1aJOuiw,Hair salon,13.0,4.6,1
ChIJa1greFexlUcR-VnyqD7laFo,Hair salon,146.0,4.7,1
ChIJ3U3gff6zlUcRa7r9EicMYbI,Hair salon,26.0,4.8,1
ChIJFQqjTduzlUcRIS7GQnBsieU,Hair salon,39.0,4.7,1
ChIJw6OvsZKxlUcRAojAuuoqG_E,Hair salon,31.0,4.9,1
ChIJCyZtQR6ylUcRZ6A6uisW13c,Hair salon,8.0,4.9,1
ChIJjb-xSFuxlUcRbqOEAmfjG3A,Hair salon,24.0,4.6,1
ChIJIWGRry2xlUcRCkhHSi8nC3g,Hair salon,12.0,4.5,1
ChIJL3V993yxlUcRCcfo6jdqO6E,Hair salon,50.0,4.7,1
ChIJfzQhFoGxlUcRFJgIS0lpfeA,Hair salon,4.0,4.0,1
ChIJY1VVVaa2lUcRjKKLpCBVZag,Hair salon,0.0,0.0,1
ChIJ8df8HSGxlUcROpKmkUbwI9k,Hair salon,25.0,5.0,1
ChIJNQ_bMAK0lUcRUwuxwyms8pE,Hair salon,47.0,4.7,1
ChIJhQkZvZKxlUcRuUe7Fmj0eQY,Hair salon,14.0,4.8,1
ChIJOUDHeYuzlUcR37_Ptgd300U,Adult education school,16.0,4.3,1
ChIJvwgbrGGxlUcRTWxdVYtIBpc,Adult education school,0.0,0.0,1
ChIJXUAKLaKzlUcR3fbzcS2QDXw,Adult education school,0.0,0.0,1
ChIJ1e07zVOxlUcR7-i9Dswum_w,Adult education school,47.0,3.3,1
ChIJw7lRTPyzlUcRaBjRiP1S_4U,Adult education school,14.0,4.6,1
ChIJe2RVWoyzlUcRg2woqKuY4QA,Adult education school,0.0,0.0,1
ChIJVwhv72KxlUcR0SC6nAkyiS4,Adult education school,27.0,3.4,1
ChIJucAUN8SxlUcRf_QoclZ7ab0,Drilling contractor,0.0,0.0,1
ChIJNy2zOIyxlUcRea1qIu0RQ48,Drilling contractor,15.0,4.6,1
ChIJH7BTK5WxlUcRA5pEyxERlmU,Elementary school,12.0,4.3,1
ChIJtSsuOzixlUcR5P-SznDqXsU,Elementary school,4.0,4.5,1
ChIJYff2zHexlUcRKELb21W03Kw,Elementary school,6.0,4.7,1
ChIJJ3NnWmOxlUcRIawF2yPol7o,Elementary school,9.0,4.3,1
ChIJcR24wu9-C0ERHC0B7_sV3Mg,Elementary school,4.0,5.0,1
ChIJURpO1eyzlUcRuiJLVEKmM4A,Elementary school,3.0,4.7,1
ChIJk5JL2UOxlUcR--kg-bbwFUs,Elementary school,20.0,4.5,1
ChIJ22vVtPizlUcRCNl9JNUyaxQ,Elementary school,14.0,4.4,1
ChIJ8Z0bM1GxlUcRbk120S93Y7s,Elementary school,6.0,4.2,1
ChIJecz47RCylUcRl6nfYvhW1lE,Elementary school,5.0,3.4,1
ChIJhRTlB8CxlUcRx4tfS2EgNNQ,Elementary school,2.0,5.0,1
ChIJ25vw7PezlUcRdHhrTobwI3Y,Lawyer,0.0,0.0,1
ChIJQ4tZWoyzlUcROXUnzBJt6mE,Lawyer,5.0,5.0,1
ChIJ1Vy0cJm2lUcRhGVfd5wbh98,Lawyer,1.0,5.0,1
ChIJNQPlyBmylUcROvlFTDuZuLk,Lawyer,8.0,4.4,1
ChIJFSbBpdi8nkcRs27-JtcRi8Y,Lawyer,21.0,4.8,1
ChIJzb4n4P2zlUcRFtWrzXzi4F0,Lawyer,2.0,5.0,1
ChIJO7lqMe61lUcR2FZqBZhcBK8,Lawyer,1.0,5.0,1
ChIJY9vBzRm0lUcR7gYLFk2lWzM,Lawyer,1.0,5.0,1
ChIJOdz6RKm2lUcR9PBP6cMaX4s,Lawyer,2.0,5.0,1
ChIJcZRR_pSxlUcRNvJcBNHvVFo,Lawyer,15.0,4.2,1
ChIJSwrtUFuxlUcRMlFUJ-WD-4k,Lawyer,3.0,3.7,1
ChIJn_mz4eSzlUcRWIgY3JXXSB0,Lawyer,0.0,0.0,1
ChIJwYcQOqyxlUcRNipbqrSMw_g,Lawyer,0.0,0.0,1
ChIJi7XvUD5_C0ERKk9JEMxKZ4g,Lawyer,0.0,0.0,1
ChIJMdopmCmylUcRtmCb_gY2GbE,Lawyer,6.0,5.0,1
ChIJZdyK3aW2lUcRbhpCmD5ayWo,Lawyer,104.0,1.5,1
ChIJ6Y6cwg-0lUcRsli-1FEe5s4,Lawyer,12.0,4.4,1
ChIJZQu_Mh20lUcRwkBHy775pe4,Lawyer,8.0,3.9,1
ChIJNZkZ0l-xlUcR_zm3mimNwTk,Lawyer,143.0,4.6,1
ChIJ77BZol-xlUcRLSxH-cPMeaM,Lawyer,18.0,4.3,1
ChIJoU2lWV2xlUcRLsY3TmiQC6w,Lawyer,3.0,5.0,1
ChIJK5EXzKi2lUcRU0McvLLVvP4,Lawyer,9.0,3.6,1
